dreaded,-1
dreadful,-1
fearful,-1
fearsome,-1
frightening,-1
horrendous,-1
horrific,-1
terrible,-1
alarming,-1
appalling,-1
dismaying,-1
atrocious,-1
frightful,-1
horrifying,-1
horrible,-1
ugly,-1
baleful,-1
forbidding,-1
menacing,-1
minacious,-1
minatory,-1
ominous,-1
sinister,-1
threatening,-1
bloodcurdling,-1
hair-raising,-1
nightmarish,-1
chilling,-1
scary,-1
shivery,-1
shuddery,-1
creepy,-1
creepy-crawly,-1
formidable,-1
redoubtable,-1
unnerving,-1
ghastly,-1
grim,-1
grisly,-1
gruesome,-1
macabre,-1
sick,-1
hairy,-1
petrifying,-1
stupefying,-1
terrific,-1
terrifying,-1
unalarming,1
blase,-1
bored,-1
uninterested,-1
apathetic,-1
indifferent,-1
dismissive,-1
dulled,-1
benumbed,-1
interested,1
busy,-1
active,-1
brisk,-1
bustling,-1
going(a),-1
open,-1
springy,-1
inactive,1
dark,1
dead,1
dull,1
slow,1
sluggish,1
idle,1
unused,1
strikebound,1
cautious,-1
cagey,-1
cagy,-1
chary,-1
fabian,-1
gingerly,-1
guarded,-1
restrained,-1
overcautious,-1
incautious,1
hotheaded,1
impulsive,1
impetuous,1
madcap,1
tearaway,1
brainish,1
awkward,-1
clumsy,-1
cumbersome,-1
inapt,-1
inept,-1
ill-chosen,-1
infelicitous,-1
unfortunate,-1
felicitous,1
congratulatory,1
gratulatory,1
happy,1
well-chosen,1
well-turned,1
well-wishing(a),1
concerned,-1
afraid,-1
afraid,-1
haunted,-1
obsessed,-1
preoccupied,-1
taken_up,-1
solicitous,-1
unconcerned,1
blase,1
blithe,1
casual,1
insouciant,1
nonchalant,1
degage,1
detached,1
uninvolved,1
indifferent,1
confused,-1
addlebrained,-1
addlepated,-1
puddingheaded,-1
muddleheaded,-1
addled,-1
befuddled,-1
muddled,-1
muzzy,-1
woolly,-1
wooly,-1
woolly-headed,-1
wooly-minded,-1
befogged,-1
befuddled,-1
clouded,-1
dazed,-1
stunned,-1
stupefied,-1
stupid,-1
dazzled,-1
trancelike,-1
punch-drunk,-1
silly,-1
slaphappy,-1
spaced-out,-1
clearheaded,1
clear-thinking,1
clear,1
unclouded,1
brainsick,-1
crazy,-1
demented,-1
disturbed,-1
mad,-1
sick,-1
unbalanced,-1
unhinged,-1
insane,-1
balmy,-1
barmy,-1
bats,-1
batty,-1
bonkers,-1
buggy,-1
cracked,-1
crackers,-1
daft,-1
dotty,-1
fruity,-1
haywire,-1
kooky,-1
kookie,-1
loco,-1
loony,-1
loopy,-1
nuts,-1
nutty,-1
round_the_bend,-1
around_the_bend,-1
wacky,-1
whacky,-1
certifiable,-1
certified,-1
crackbrained,-1
idiotic,-1
crazed,-1
deranged,-1
half-crazed,-1
fey,-1
touched,-1
hebephrenic,-1
lunatic,-1
moonstruck,-1
maniacal,-1
maniac,-1
manic-depressive,-1
maniclike,-1
mentally_ill,-1
unsound,-1
unstable,-1
non_compos_mentis,-1
of_unsound_mind,-1
paranoid,-1
psychopathic,-1
psychopathologic,-1
psychopathological,-1
psychotic,-1
raving_mad,-1
wild,-1
schizophrenic,-1
screw-loose,-1
